feature	Cetobacterium	Aeromonas	Plesiomonas	Barnesiellaceae.Genus	Vibrio	ZOR0006	Mycoplasma	Staphylococcus	Mycobacterium	Acinetobacter	Gordonia	Crenobacter	Shewanella	Gammaproteobacteria.Genus	Paraclostridium	Pseudomonas	Flavobacterium	Burkholderiaceae.Genus	Paucibacter	Phreatobacter	Nocardia	Gemmataceae.Genus	Pseudorhodobacter	Bosea	Rhizobiales_Incertae_Sedis.Genus	Rhizobiales.Genus	Brevibacterium	Glutamicibacter	Chitinibacter	Chitinibacteraceae.Genus	Gemmobacter	Beijerinckiaceae.Genus	Citrobacter	Obscuribacterales.Genus	Rhodobacter	Exiguobacterium	Betaproteobacteriales_Incertae_Sedis.Genus	Fluviicola	Defluviimonas	Luteimonas	Allorhizobium.Neorhizobium.Pararhizobium.Rhizobium	Pseudorhodoplanes	Pseudochrobactrum	Rhodococcus	Singulisphaera	Ensifer	Candidatus_Protochlamydia	Reyranella	Geobacillus	Tabrizicola	Microscillaceae.Genus	Shinella	Smaragdicoccus	Verrucomicrobiae.Genus	Simkaniaceae.Genus	Parachlamydiaceae.Genus	Fimbriiglobus	Chlamydiales.Genus	env.OPS_17.Genus	Unknown_Family.Genus	Meiothermus	PeM15.Genus	Delftia	Rhodopseudomonas	Mesorhizobium	Rhizobiaceae.Genus	Aquicella	SH.PL14	ASV131	Dinghuibacter	Deltaproteobacteria.Genus	ASV135	Pedosphaeraceae.Genus	Desulfarculaceae.Genus	Legionella	Enterococcus	Candidatus_Alysiosphaera	Pir4_lineage	Coxiella	Planctomycetales.Genus	Pirellula	Prevotella_7	Bacteria.Genus	Streptococcus	Candidatus_Ovatusbacter	ASV163	X67.14.Genus	ASV169	Thermus	Flavihumibacter	Proteobacteria.Genus	Faecalibaculum	Sphingomonadaceae.Genus	Brucella	Iamia	Clostridium_sensu_stricto_9	Gemmata	Saprospiraceae.Genus	Afipia	Deinococcus	Rubrivivax	Babeliaceae.Genus	Rhodovastum	Pedomicrobium	Nakamurella	Caedibacter	CL500.3	Chitinophagaceae.Genus	Candidatus_Finniella	Cellvibrio	Leucobacter	ASV246	Candidatus_Megaira	Cytophagales.Genus	Romboutsia	Vampirovibrionales.Genus	cvE6.Genus	Hydrogenophaga	Stenotrophomonas	Veillonella	Azospira	RCP2.54.Genus	Prevotella_6	IMCC26207	Ottowia	Chryseobacterium	Fusobacterium	Roseomonas	Xylophilus	Ideonella	Bdellovibrio	ASV323	Lachnospiraceae_NK4A136_group	Verrucomicrobiaceae.Genus	Rickettsia	Gaiellales.Genus	Prevotella	Herpetosiphon	Leptotrichia	X0319.6G20.Genus	Haemophilus	Thermoanaerobacterium	ASV385	Paracoccus	Lactobacillus	Blfdi19.Genus	Candidatus_Paracaedibacter	Alloprevotella	Corynebacterium_1	Myxococcales.Genus	Hyphomicrobium	Rothia	Muribaculaceae.Genus	Gemella	Babeliales.Genus	Paracaedibacteraceae.Genus	Lacunisphaera	Scardovia
ISF319	-0.226999530798068	-3.32613339925363	-6.08553030268205	-7.93090310424273	-10.9719303725028	-6.652779362286	-13.6920957294052	-14.0313565962557	-14.8026930561711	-11.7654794950354	-13.0874075899227	-8.57433800768335	-7.87795422429377	-10.2461053359418	-14.6097558854237	-8.66114283522063	-9.89101037711922	-12.3504419957565	-10.8650151685863	-14.4120184548258	-14.2881582345699	-14.853738400996	-11.9719303725028	-13.4120184548258	-8.69509016714396	-12.5024450892016	-16.3925354475463	-14.7278407043283	-10.6279759712854	-14.7261542841708	-15.3925354475463	-12.8650151685863	-14.0546419995205	-16.162627352486	-13.5407637404264	-13.5096100777716	-12.3659122994708	-15.9490743511888	-14.7530704661939	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-15.996980955547	-13.1417194291312	-16.7475898532072	-14.7726444836054	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-15.7687529356677	-15.7687529356677	-12.2522560346651	-13.463119878337	-15.7687529356677	-16.2245670009628	-13.1428782036071	-14.2407274570006	-15.0749985610813	-13.4533008991761	-13.1575223838108	-15.4900360603601	-2.78038787445733	-13.5200924631955	-15.5407637404264	-14.7261542841708	-14.367733252085	-15.2245670009628	-14.9558012397053	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-16.1756664958834	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-14.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-12.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-12.8650151685863	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-11.5024450892016	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-14.0874075899227	-14.0055192903657	-15.3274473852531
ISF320	-0.144842875455466	-5.32166970945802	-5.73257932311418	-8.42890293278304	-9.06831321752658	-5.76875293566767	-13.6920957294052	-14.0313565962557	-9.37643551288891	-9.83801559810478	-7.86788612768692	-7.40243072142185	-10.4468248407803	-9.9107719405401	-13.4468248407803	-9.04083248110447	-11.5208254222241	-11.5208254222241	-11.8618623400592	-10.6394699187227	-11.3764355128889	-11.0683132175266	-10.5208254222241	-13.4120184548258	-9.96139801361007	-10.4468248407803	-12.7687529356677	-9.55929957003872	-13.8024009633661	-12.3093213170304	-12.4468248407803	-9.13939631558806	-12.1837904349465	-16.162627352486	-11.8618623400592	-13.5096100777716	-12.3659122994708	-15.9490743511888	-11.9613980136101	-5.86294724802092	-13.2960199782416	-11.7687529356677	-10.8145566252808	-12.4205567896446	-12.1837904349465	-11.3764355128889	-12.4468248407803	-12.0683132175266	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-14.7687529356677	-14.7687529356677	-12.2522560346651	-13.463119878337	-14.7687529356677	-16.2245670009628	-13.1428782036071	-14.2407274570006	-15.0749985610813	-13.4533008991761	-13.1575223838108	-14.1837904349465	-2.78038787445733	-13.5200924631955	-15.5407637404264	-13.4468248407803	-14.367733252085	-15.2245670009628	-13.7687529356677	-14.005741494441	-16.0945725784928	-15.996980955547	-12.3093213170304	-15.8676407196159	-16.1756664958834	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-14.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-12.3093213170304	-15.5407637404264	-14.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-13.1837904349465	-11.2990578471536	-13.1837904349465	-11.3732510748662	-13.742484884532	-13.4468248407803	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF322	-0.150260228122443	-4.19454228665842	-6.69387650658793	-7.18769111925089	-9.36182837198012	-5.64397160076162	-13.6920957294052	-14.0313565962557	-14.8026930561711	-15.8676407196159	-13.2878277905363	-10.7028652898152	-7.85486838326024	-11.9093161672826	-13.6097558854237	-11.2878277905363	-13.6097558854237	-12.6097558854237	-14.2881582345699	-14.4120184548258	-14.2881582345699	-14.853738400996	-12.9719303725028	-13.4120184548258	-13.6097558854237	-14.6097558854237	-16.3925354475463	-14.7278407043283	-12.8024009633661	-14.7261542841708	-15.3925354475463	-15.463119878337	-14.0546419995205	-16.162627352486	-13.5407637404264	-13.5096100777716	-12.3659122994708	-15.9490743511888	-14.7530704661939	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-15.996980955547	-13.1417194291312	-16.7475898532072	-14.7726444836054	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-15.7687529356677	-15.7687529356677	-12.2522560346651	-13.463119878337	-15.7687529356677	-16.2245670009628	-13.1428782036071	-14.2407274570006	-15.0749985610813	-13.4533008991761	-13.1575223838108	-15.4900360603601	-2.78038787445733	-13.5200924631955	-15.5407637404264	-14.7261542841708	-14.367733252085	-15.2245670009628	-14.9558012397053	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-16.1756664958834	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-14.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-15.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF326	-7.5352753766208	-4.01171342056379	-7.93964754476872	-12.5955802601005	-12.1160189933251	-13.1160189933251	-13.6920957294052	-14.0313565962557	-14.8026930561711	-15.8676407196159	-14.2878277905363	-12.6565873746878	-11.4468248407803	-16.1756664958834	-14.6097558854237	-15.996980955547	-3.44781253537046	-13.6097558854237	-14.2881582345699	-14.4120184548258	-14.2881582345699	-14.853738400996	-12.9719303725028	-13.4120184548258	-14.6097558854237	-15.6097558854237	-16.3925354475463	-14.7278407043283	-13.8024009633661	-14.7261542841708	-15.3925354475463	-15.463119878337	-14.0546419995205	-16.162627352486	-13.5407637404264	-13.5096100777716	-12.3659122994708	-15.9490743511888	-14.7530704661939	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-15.996980955547	-13.1417194291312	-16.7475898532072	-14.7726444836054	-2.60453803905792	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-15.7687529356677	-15.7687529356677	-3.14295795384204	-13.463119878337	-5.7279204545632	-16.2245670009628	-13.1428782036071	-3.04342228029113	-15.0749985610813	-13.4533008991761	-13.1575223838108	-15.4900360603601	-1.78038787445733	-13.5200924631955	-15.5407637404264	-14.7261542841708	-14.367733252085	-15.2245670009628	-14.9558012397053	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-16.1756664958834	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-4.62838478101228	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-4.14295795384204	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-15.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-4.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF328	-0.540754509677274	-2.29214268466894	-4.84417129602801	-8.10094671139013	-9.49326413416889	-6.81570464072596	-13.6920957294052	-14.0313565962557	-8.99849944241931	-9.64891500462908	-10.1198057386414	-7.59075197907094	-9.64891500462908	-7.231596564099	-11.7827707513639	-6.63302363185919	-7.84940794439416	-7.61730539811226	-9.10720570186181	-8.78277075136387	-11.4291337967492	-10.224775298243	-8.93032793977773	-13.4120184548258	-9.07005270344434	-10.1978082506427	-16.3925354475463	-11.0947147576786	-8.15827988645608	-14.7261542841708	-11.0458051571977	-10.4608426564765	-10.6672935339439	-9.99849944241931	-9.22477529824299	-13.5096100777716	-12.3659122994708	-15.9490743511888	-11.5603783300274	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-15.996980955547	-10.7047682393626	-13.6307676579188	-13.6307676579188	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-14.9526957528062	-16.0749985610813	-15.7687529356677	-15.7687529356677	-11.2522560346651	-9.84417129602802	-15.7687529356677	-16.2245670009628	-13.1428782036071	-11.9526957528062	-13.1453408307486	-13.4533008991761	-13.1575223838108	-13.9526957528062	-2.78038787445733	-13.5200924631955	-13.1453408307486	-12.4932641341689	-13.367733252085	-15.2245670009628	-14.9558012397053	-14.005741494441	-14.367733252085	-15.996980955547	-16.7475898532072	-11.5603783300274	-14.367733252085	-9.42055678964459	-12.0458051571977	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-14.1972678951771	-14.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-14.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-14.367733252085	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-13.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF331	-0.393306517914881	-2.66775660679443	-5.53830737473123	-8.11734504149528	-9.74430163088106	-5.62601761288535	-13.6920957294052	-14.0313565962557	-9.93955792228	-9.11734504149528	-10.6905303744401	-7.79069453636551	-10.0257145660297	-9.17771765947476	-11.2931948768947	-6.94479457064614	-8.43337253494296	-8.24072745700056	-9.21519236489342	-10.3756570370867	-12.3476426609171	-13.2407274570006	-11.2931948768947	-13.4120184548258	-12.2407274570006	-11.0938860686713	-16.3925354475463	-10.0708024555582	-8.44075206530855	-13.7261542841708	-12.8781573776159	-14.463119878337	-12.2407274570006	-16.162627352486	-12.463119878337	-13.5096100777716	-12.3659122994708	-15.9490743511888	-11.8001548656146	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-13.0480823790582	-13.1417194291312	-13.0480823790582	-14.7726444836054	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-15.7687529356677	-15.7687529356677	-12.2522560346651	-12.463119878337	-15.7687529356677	-16.2245670009628	-13.1428782036071	-13.2407274570006	-15.0749985610813	-13.4533008991761	-13.1575223838108	-15.4900360603601	-2.78038787445733	-13.5200924631955	-15.5407637404264	-13.7261542841708	-14.367733252085	-15.2245670009628	-13.463119878337	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-16.1756664958834	-9.42055678964459	-14.463119878337	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-14.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-15.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-14.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-15.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-15.0480823790582	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-14.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF333	-0.329228400567892	-3.00147031061513	-5.12390466195763	-9.21333974553957	-6.0875758888826	-6.89365012284821	-13.6920957294052	-14.0313565962557	-9.60985715684762	-11.6396045002417	-10.7651353823255	-8.02981014654058	-9.00539848050067	-9.03474244208281	-11.9766394875192	-9.34192395160099	-9.65471139263188	-10.4696794987994	-14.2881582345699	-10.7327139046332	-12.6396045002417	-12.6396045002417	-10.2938296633999	-13.4120184548258	-10.2472870774629	-9.76513538232553	-16.3925354475463	-11.4172120789052	-7.97190156851258	-11.7651353823255	-15.3925354475463	-10.9391647821006	-13.0546419995205	-12.9026389060755	-9.63960450024167	-13.5096100777716	-12.3659122994708	-15.9490743511888	-12.6396045002417	-5.86294724802092	-12.1371041597125	-14.1484448044045	-14.2789575644513	-12.4205567896446	-13.0546419995205	-11.8322495781841	-13.6396045002417	-13.6396045002417	-15.4120184548258	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-11.9766394875192	-15.7687529356677	-12.2522560346651	-13.463119878337	-15.7687529356677	-15.2245670009628	-13.1428782036071	-11.9766394875192	-15.0749985610813	-13.4533008991761	-13.1575223838108	-15.4900360603601	-2.78038787445733	-13.5200924631955	-15.5407637404264	-14.7261542841708	-14.367733252085	-14.2245670009628	-14.9558012397053	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-14.6396045002417	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-13.0546419995205	-11.268409085691	-14.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-15.2297951847165	-15.2297951847165	-13.3274473852531	-14.6271462563015	-15.5907039951622	-14.6396045002417	-12.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-10.2903772995685	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-15.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-14.6396045002417	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-15.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-12.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-15.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
ISF334	-2.98092620984919	-4.4159081816524	-2.2288410911766	-12.5955802601005	-1.23750739814274	-9.53430288245463	-13.6920957294052	-14.0313565962557	-7.30649696493182	-11.4603023010109	-10.7822303958982	-12.6565873746878	-11.4468248407803	-3.04498305287048	-14.6097558854237	-9.19726789517706	-13.7822303958982	-9.46030230101085	-14.2881582345699	-9.97487547384061	-12.4603023010109	-10.9748754738406	-7.46934744061386	-13.4120184548258	-7.04752077567238	-8.095729868715	-16.3925354475463	-14.7278407043283	-13.8024009633661	-10.0273428937347	-15.3925354475463	-9.78223039589822	-14.0546419995205	-7.92424940077064	-6.40285202882695	-13.5096100777716	-12.3659122994708	-15.9490743511888	-14.7530704661939	-5.86294724802092	-13.2960199782416	-14.1484448044045	-14.2789575644513	-12.4205567896446	-8.67370593912005	-13.1417194291312	-10.7822303958982	-12.1972678951771	-11.9748754738406	-12.4311423713066	-10.4945573710884	-15.2701858059911	-14.3683115738258	-14.7530704661939	-15.9526957528062	-16.0749985610813	-7.06113120719103	-15.7687529356677	-12.2522560346651	-13.463119878337	-11.4603023010109	-16.2245670009628	-13.1428782036071	-8.33928690004949	-10.2586684398412	-13.4533008991761	-13.1575223838108	-15.4900360603601	-2.78038787445733	-13.5200924631955	-15.5407637404264	-14.7261542841708	-14.367733252085	-15.2245670009628	-14.9558012397053	-14.005741494441	-16.0945725784928	-15.996980955547	-16.7475898532072	-15.8676407196159	-11.3227987772609	-9.42055678964459	-15.9558012397053	-14.2188356455391	-14.0598701832741	-1.61410884638067	-15.996980955547	-11.268409085691	-13.1972678951771	-15.9526957528062	-16.0945725784928	-14.6698025179043	-13.8650151685863	-13.3093213170304	-15.5407637404264	-15.7687529356677	-16.0313565962557	-8.18586654531133	-9.92424940077064	-15.2297951847165	-13.3274473852531	-11.7822303958982	-15.5907039951622	-15.6396045002417	-11.0817906777571	-12.8374777619377	-13.3274473852531	-14.742484884532	-14.996980955547	-14.0055192903657	-14.6939950637301	-9.29037729956854	-15.463119878337	-14.0055192903657	-14.7110574775204	-15.5407637404264	-15.367733252085	-11.2990578471536	-14.1837904349465	-11.3732510748662	-13.742484884532	-15.2297951847165	-11.742484884532	-16.2297951847165	-3.9808911770523	-11.9818676712729	-11.742484884532	-16.7475898532072	-13.3229045891079	-5.83483565847971	-15.3274473852531	-14.0598701832741	-15.0480823790582	-14.4463940955346	-12.7809497987497	-16.7475898532072	-13.0055192903657	-13.7475898532072	-13.0055192903657	-14.9526957528062	-14.3274473852531	-14.5096100777716	-16.2245670009628	-13.9490743511888	-16.0945725784928	-15.9558012397053	-11.0817906777571	-13.742484884532	-13.9078670898291	-7.70043971814109	-14.0313565962557	-14.3274473852531	-15.8676407196159	-13.742484884532	-16.2245670009628	-15.0874075899227	-14.0055192903657	-15.3274473852531
